cook_name,main_ingredient,Serving,taking_time,Ingredients,Howtocook,Image
양배추사라다빵,cabbage,4인분,60분 이내,"양배추 200g', '오이 1/2개', '사과 1/2개', '모닝빵 6개', '케첩 적당량', '설탕 1스푼', '소금 0.5스푼', '식초 2스푼', '후춧가루 약간', '마요네즈 8스푼'","양배추, 오이, 사과를 채 썰어 준비해 주세요.
, 
1차 양념재료인 식초 2, 소금 0.5, 설탕 1, 후춧가루 약간을 넣어 골고루 섞어 1시간 정도 절여 주세요.
, 
물이 생기면 꼭 짜서 건더기만 따로 그릇에 담아주세요. * 절이지 않고 그냥 양념을 하면 채소에서 수분이 나와 맛이 덜해요. 먹을 때 양념이 뚝뚝 떨어질 수도.....
, 
물기를 짠 채소에 마요네즈 8을 넣고 고루 섞어 버무려 주세요.
, 
모닝빵을 반으로 갈라 빵 속에 양배추 샐러드를 듬뿍 넣어주고 케첩을 지그재그로 뿌려주세요.
, 
양배추 사라다빵 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/01/31/ea1437fc4b017d86aee6c7bc82fc4e851.jpg
돼지고기갈비찜,pork,4인분,2시간 이상,"돼지갈비 1kg', '불린 당면 100g', '고구마 1개(큰 거)', '양파 1/2개', '당근 1/3개', '대파 1/2대', '홍고추 1개', '물 5컵', '간장 8스푼', '굴 소스 2스푼', '맛술 4스푼', '설탕 3스푼', '다진 마늘 2스푼', '생강가루 0.3스푼', '후춧가루 약간', '참기름 적당량'","돼지고기 핏물제거를 위해 물에 담가 3시간 정도 담가 둡니다. 중간중간 물을 바꿔주세요
, 
고구마, 당근, 양파는 큼직하게 썰고, 대파, 홍고추는 어슷하게 썰어 준비해주세요. 고구마, 당근은 모난 부분을 동글게 다듬어주면 조릴 때 재료가 부서지지 않아 깔끔하답니다.
, 
분량대로 양념장을 만들어 주세요. 
, 
돼지갈비를 뜨거운 물에 살짝 데쳐주고
, 
데친 돼지갈비는 흐르는 물에 사이사이 깨끗하게 씻어 준비해 둡니다.
, 
삶은 돼지갈비를 냄비에 담고 물 5컵을 부어줍니다. 그리고 처음에는 센 불에서 끓여주다 불을 중약 불로 줄여 40분간 끓여주세요. 
, 
이어 준비한 당근, 양파, 고구마를 한데 넣고 
, 
양념장도 함께 넣어주세요.
, 
고기와 야채에 양념이 배도록 조려주다 
, 
대파와 불린 당면을 넣고 마지막에 참기름을 넣어 맛을 더해 마무리해줍니다.
, 
돼지갈비찜 완성
",https://recipe1.ezmember.co.kr/cache/recipe/2019/01/22/030792f0abec378221813abe08c9e32a1.jpg
돼지고기찹스테이크,pork,4인분,90분 이내,"돼지고기 목살 600g', '올리브오일 3스푼', '소금 적당량', '후춧가루 적당량', '발사믹 식초 6스푼', '시판용 스테이크 소스 6스푼', '머스터드 1스푼', '꿀 3스푼', '버섯 적당량', '브로콜리 적당량', '양파 적당량', '감자 적당량', '파프리카 노랑 적당량', '파프리카 빨강 적당량', '후춧가루 적당히'","돼지고기 목살은 키친타월을 인해 핏물을 눌러 제거하고 먹기 좋은 크기로 썰어 준비해주세요.
, 
볼에 올리브오일 3, 소금, 후춧가루 적당량을 넣어 한데 섞어주고
, 
잘라 놓은 돼지고기를 넣고 양념이 배도록 조물조물 밑간을 해주고 20~30분 정도 둡니다.
, 
그사이 스테이크 소스를 만들어주세요. 발사믹 식초 6, 시판용 스테이크 소스 6, 꿀 3, 머스터드 1을 한데 넣어 고루 섞어 보글보글 끓여 신맛을 날려주고 걸쭉한 농도가 되게 끓여 주심 된답니다.
, 
소스를 만드시면서 다른 팬에 물을 끓여 함께 드실 감자를  한 입 크기로 잘라 삶아 줍니다. 삶을 때 설탕을 넣어주면 훨씬 맛나요. 익은 감자는 체에 밭쳐 물기를 빼주세요.
, 
끓는 물에 소금을 살짝 넣고 브로콜리를 10초간 데쳐 찬물에 헹궈주고 물기를 짜주세요.
, 
새송이버섯, 파프리카 빨강, 노랑, 양파를 준비하고 먹기 좋게 썰어 주세요. * 좋아하는 재료로 원하는 만큼 준비하심 돼요.
, 
팬에 올리브오일을 두르고 양파, 버섯을 먼저 넣고 달달 볶아주세요.
, 
양파가 투명해지면 파프리카 노랑, 빨강, 삶아놓은 감자, 데 친 브로콜리를 모두 넣어 전체적으로 볶아주다 소금, 후춧가루를 넣어 양념이 고루 섞이도록 볶아 줍니다.
, 
충분히 달군 팬에 밑간해 놓은 돼지고기를 속까지 충분히 익혀 주세요.
, 
구운 고기와 곁들이 채소를 함께 담고 만들어 놓은 스테이크 소스를 뿌려주면 돼지고기 스테이크 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/01/22/ac8ac12ece32d45def67c7f3b7bda3451.jpg
불고기,beef,4인분,120분 이내,"소불고기 600g', '양파즙 6스푼', '청주 5스푼', '다진 마늘 2스푼', '후춧가루 0.3스푼', '생강가루 0.3스푼', '간장 6스푼', '참기름 2스푼', '다진 파 3스푼', '설탕 2스푼', '꿀 1스푼', '맛술 2스푼', '깨소금 1스푼'","넓은 볼에 불고기 감 소고기를 담고 청주 5를 넣어 10분간 재워 둡니다. 그러고 나서 키친타월을 이용해 고기를 톡톡 눌러 핏물을 빼주세요
, 
핏물 뺀 고기에 양파즙 6 그리고 후춧가루 0.3, 생강가루 0.3, 다진 마늘 2를 한데 넣고 조물조물 양념을 해 20분간 둡니다.
, 
20분이 지나고 나면 나머지 양념재료인 간장 6, 참기름 2, 맛술 2, 다진 대 파3, 설탕 2, 꿀 1, 통깨 1을 넣어주세요. 
, 
위생장갑을 끼고 양념을 잘 섞어서 버무려 줍니다. 
, 
양념한 불고기를 한번 먹을 양씩 나눠  지퍼백에 소분해 놓았다 볶아 드셔도 좋답니다.
, 
그냥 불고기처럼 구워 먹어도 맛있는데요. 이번에는 양념된 소 불고기를 칼로 연하게 두드려 주었답니다. 
, 
그러고 나서 적당하게 떼어 사각모양으로 만들어 주었답니다.
, 
달군 팬에 식용유를 살짝 두르고  타지 않게 앞, 뒤로 노릇하게 구워 주세요. 
, 
바싹 불고기 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/01/18/aa99026f56f553bcd3a0783a486c3c3c1.jpg
고구마튀김,sweet_potato,2인분,30분 이내,"고구마 중간 사이즈 2개', '버터 1', '허브맛솔트 적당히'","고구마 2개를 물에 씻어 껍질을 벗겨 준비합니다.
, 
스틱 모양을 살려 조금 두께감 있게 썰어 주세요.
, 
볼에 썰어 놓은 고구마를 담고 버터 1을 녹여 넣고, 허브맛솔트를 적당히 뿌려 주고 양념이 고루 섞이도록 버무려 주세요. 버터 대신 올리브유를 사용해도 괜찮아요.
, 
에어프라이에 넣고 180도에서 10~20분간 구워주세요. 이때 10분 정도 굽고 고구마의 익힘 정도와 색깔을 보시고 위, 아래 고구마 위치를 바꿔가며 추가로 5~10분 정도 더 구워주면 된답니다.에어프라이어
, 
에어프라이어 고구마튀김 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/01/16/5bdb946a96d9abf13bb549b2057c1f891.jpg
고등어강정,mackerel,1인분,60분 이내,"고등어 1/2마리', '카레가루 1스푼', '녹말가루 2스푼', '물 7스푼', '간장 2스푼', '청주 2스푼', '설탕 0.5스푼', '올리고 당 2스푼', '생강가루 0.3스푼'","손질되어 있는 고등어를 준비하고
, 
튀김옷 재료인 카레가루 1, 녹말가루 1을 한데 넣어 섞어주고 
, 
고등어를 골고루 튀김옷을 입혀주고 
, 
잠시 두워 고등어에 스며들도록 둡니다.
, 
팬에 기름을 조금 넉넉하게 두르고 튀김옷 묻힌 고등어를 넣어 앞, 뒤로 노릇노릇하게 튀겨 줍니다. 
, 
튀긴 고등어는 키친타월에 올려 기름을 빼주세요.
, 
조림 양념 재료인 간장 2, 물 7, 청주 2, 올리고 당 2, 설탕 0.5, 생강가루 0.3을 한데 넣고 바글바글 소스를 끓여주세요.
, 
소스를 어느 정도 끓여주다 튀겨놓은 고등어를 넣고 소스가 적당히 남을 때까지 조려 주세요. 
, 
아이 반찬 고등어 강정 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/01/16/56f1340deec928d7006e2d65e49be12d1.jpg
치즈달걀말이,egg,3인분,60분 이내,"달걀 6개', '다진 대파 2스푼', '다진당근 3스푼', '양파 1/4개', '피자치즈 또는 생치즈 적당히', '소금 0.3스푼', '맛술 1스푼', '후춧가루 약간'","양파, 당근, 대파는 모두 다져서 준비해주세요
, 
볼에 다져 놓은 재료를 모두 넣고 달걀 6개을 깨서 넣고 양념 재료인 소금 0.3, 맛술 1, 후춧가루 약간을 넣어 주고
, 
고루 잘 풀어 주세요.
, 
프라이팬이 달궈지면 식용유를 두르고 조금 더 달궈주세요. 불은 세기는 중약 불로해주세요.
, 
풀어 놓은 달걀물을 한 번에 다 붓지 말고 일정량을 붓고 팬을 돌려가며 고르게 달걀물을 펼쳐주세요.
, 
윗면이 익기 시작하면 뒤집기를 이용해 끝부분부터 말아주세요.
, 
어느 정도 말아주다 남겨 놓았던 달걀물을 붓고 다시 고루 펼쳐 줍니다.
, 
달걀이 익기 시작하면 한 번 더 말아주고 준비한 치즈 적당량을 올려주세요. * 저는 생치즈를 큼직하게 잘라 넣었답니다. 치즈를 사랑하는 남매라~ 조금 욕심을 부려 치즈를 넣었다죠  크~~ 저처럼 무식하게 넣으면 달걀을 말 때 좀 힘들어지는... 너무 욕심내지 마세요. 피자치즈나 슬라이스 치즈를 넣으면 휠씬 말기 수월해요.
, 
남겨둔 계란물을 부어가며 같은 방법으로 돌돌 말아주세요. 이때 식용유를 조금씩 더 두르고 만들어주세요.
, 
준비해 놓은 달걀 푼 재료가 소진할 때까지 반복해서 말아주심 된답니다. 두툼하게 만들어진 치즈 달걀말이
, 
한 김 식히고 먹기 좋게 썰어 그릇에 담아주세요. 치즈 계란말이 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/01/15/203602ea690d8d3d5528590f4090b71f1.jpg
무생채,radish,3인분,60분 이내,"무 400g', '고춧가루 2스푼', '까나리액젓 또는 멸치 액젓 4스푼', '식초 2스푼', '설탕 1.5스푼', '다진 마늘 1스푼', '송송 썬 파 3스푼', '통깨 1스푼'","무를 채 썰어 준비해주세요. 한 끼 정도 드실 양으로는 400g의 절반 200g으로 해주시고 양념재료도 반으로 줄여 하심 돼요. 저희 나눠 먹으려고 조금 넉넉하게 만들었거든요.
, 
썰어 놓은 무를 볼에 담고 고춧가루 1을 넣어 조물조물 무쳐  고춧가루 물이 들게 고루 버무려주세요
, 
그러고 나서 나머지 재료인  고춧가루 1, 까나리액젓 또는 멸치 액젓 4, 송송 썬 파3,다진 마늘 1, 설탕 1.5, 식초 2, 통깨 1을 한데 넣고
, 
위생장갑을 끼고 조물조물 무쳐 마무리합니다.
, 
무생채 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/01/11/22e9f681c071a4ff3e78253768b42b881.jpg
닭곰탕,chicken,4인분,120분 이내,"중 닭 1마리', '굵은소금 ', '대파 2대(흰 부분)', '마늘 10쪽', '생강 1쪽', '물 충분히', '소금 약간', '후춧가루 약간', '닭 육수 5스푼', '고춧가루 2스푼', '다진 마늘 0.5스푼', '대파 ', '청양고추 '","닭을 깨끗하게 손질하고 냄비에 닭이 푹 잠길 만큼 물을 넣어주고 대파 흰 부분 2대, 마늘 10쪽, 생강 1쪽을 넣어 삶아주세요.
, 
닭 살을 푹 고아 주 심 된답니다. 중간중간 물이 줄어들면 물을 끓여 보충해주세요
, 
닭은 뼈와 살을 분리해 먹기 좋게 찢어주고 소금, 후춧가루 적당량을 넣어 조물조물 밑간을 해주세요.
, 
체에 밭쳐 대파, 마늘, 생강 등을 분리해 버리고 닭 육수를 준비해주세요.
, 
양념재료인 닭 육수 5, 고춧가루 2, 다진 마늘 0.5를 한데 넣어 양념장을 만들어 주세요.
, 
닭곰탕에 파를 많이 넣으면 좋으니깐 대파를 송송 썰어 줍니다. 매콤하게 드시려면 청양고추도 적당히 준비해 썰어주세요.
, 
닭 육수를 먹기 직전에 다시 한번 끓여주세요.
, 
그릇에 밥 한 공기 담고 국물을 넉넉히 붓고 그 위에 양념한 닭고기 살을 적당히 얹어주고 마지막에 대파, 청양고추, 양념장을 취향껏 올려주면 닭곰탕 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2018/12/31/0f409761f06fc3959fd835051d165c6e1.jpg
간장무조림,radish ,3인분,60분 이내,"무 500g', '청양고추 1개', '멸치 다시마 육수 1+1/2컵', '간장 5스푼', '맛술 3스푼', '청주 3스푼', '올리고 당 0.5스푼', '설탕 0.5스푼'","생수로 조려도 되지만 감칠맛을 위해 멸치 다시마 육수를 사용했어요. 다른 요리에도 필요해서 겸사겸사 끓였다지요. 혹시 번거롭다 생각 드심 조릴 때 간장량을 줄이시고 참치 액을 넣어도 된답니다.
, 
무는 크기에 따라 2등분 또는 4등분 해 주시고 감자칼을 이용해 겉 부분을 다듬어 주세요. 동글하게 다듬어주면 조릴 때 끝부분이 부서지지 않아 깔끔하답니다.
, 
냄비에 물을 끓이고 무를 넣어 4분간 데쳐주세요. 미리 데쳐주면 양념이 잘 배어들어 맛있으니 기억해주세요.
, 
양념재료인 간장 5, 설탕 0.5, 맛술 3, 청주 3, 멸치 다시마 육수 1컵+1/2컵을 한데 붓어 조림장을 끓여주세요.
, 
조림장이 끓기 시작하면 무를 넣어 중불에서 조려줍니다.
, 
자작 자작하게 조림장이 줄어들면 청양고추를 반으로 썰어 넣어주고 매운맛이 배도록 조금 더 조리다 마지막에 올리고당 0.5를 넣어주고 마무리합니다.
, 
간장 무 조림 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2018/12/26/430ebfccc00246fdad8ae3f12d84ddd81.jpg
새송이버섯장조림,mushroom,3인분,60분 이내,"새송이버섯 350g', '홍고추 1/2개', '청양고추 2개', '굴 소스 2스푼', '간장 3스푼', '맛술 1스푼', '꿀 1스푼', '물 1컵'","새송이버섯을 길게 썰어주고, 홍고추, 청양고추는 2~3등분 해주세요. * 저는 새송이버섯만 사용했는데요. 좋아하는 버섯 종류별로 함께 넣어 만드셔도 된답니다. 단 팽이버섯은 빼주세요. 아무래도 지져 분해질 수 있거든요.
, 
간장 3, 굴 소스 2, 꿀 1, 맛술 1, 물 1컵을 한데 넣고 홍고추, 청양고추도 넣고 조림장을 팔팔 끓여주세요.
, 
조림장이 끓기 시작하면 준비해 놓은 버섯을 넣고 국물이 반 정도 졸아들 때까지 조려 마무리해주세요. 버섯을 넣으면 수분이 나와 조림장이 많아질 거예요. 그래서 조리는데 시간 이 좀 걸릴 수 있겠지만 요런 시간이 지나고 나면 버섯에 간이 배어 맛있답니다.
, 
새송이버섯장조림 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2018/12/26/c14f2c3070365b73ade40132f9f941331.jpg
무나물볶음,radish,3인분,60분 이내,"무 5줌(채 썰어서)', '식용유 2숟가락', '구운 소금 0.5스푼', '다진 마늘 0.5스푼', '멸치 다시마 육수 1/3컵', '다진 파 2스푼', '참기름 1스푼', '깨소금 0.5스푼', '생강가루 약간'","무는 일정한 굵기로 길쭉하게 채 썰어 5줌 정도 준비해주세요.
, 
달군 팬에 식용유 2를 두르고 채 썬 무를 넣고 달달 볶아줍니다.
, 
볶은 무가 숨이 살짝 죽으면 멸치 다시마 육수를 1/3컵 붓고 여기에 구운 소금 0.5를 넣어 주세요. 육수가 없으면 생수를 넣어도 돼요.
, 
뚜껑을 닫고 푹 익히고 * 무나물을 부드럽게 드시려면 뚜껑을 덮고 푹 익혀주심 되고요. 반대로 살캉대게 드시고 싶다 하시면 덜 익히면 된답니다. 무를 볶을 때 너무 저으면 부서지기 쉬우니 살살 볶아주세요.
, 
원하는(드시는 분) 식감으로 무를 익히고 다진 파 2, 다진 마늘 0.5, 통깨 0.5, 참기름 1, 생강가루 약간을 한데 넣고 물기가 줄도록 볶아 마무리해주세요.
, 
무나물볶음 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2018/12/26/4bdb72d7fe13749abd87db43e3d5704b1.jpg
대파계란말이,green_onion,2인분,60분 이내,"달걀 4개', '대파 1대', '식용유 적당량', '마요네즈 1스푼', '맛술 2스푼', '양조간장 0.5스푼', '소금 0.2스푼'","대파 1대는 송송 썰어 주고 달걀 4개는 깨서 볼에 담아줍니다. 
, 
달걀, 송송 썬 양대파를 한데 넣고 맛술 2,
, 
마요네즈 1,
, 
양조간장 0.5, 소금 0.2를 한데 넣고
, 
잘 저어 달걀은 풀고 재료는 고루 섞어 줍니다. 
, 
중불에서 달군 팬에 식용유를 전체적으로 두르고 달걀물을 팬 전체적으로 둘러지도록 부어줍니다.
, 
그리고 불은 약불로 줄여주세요. 달걀 윗면이 익기 시작하면 끝부분부터 돌돌 말아주고 말고 나서 다시 이어지는 부분에 남겨 놓은 달걀물을 붓고
, 
또다시 말고 같은 방법으로 달걀물이 없어질 때까지 반복해 달걀을 말아 주심 된답니다.
, 
달걀말이가 완성되면 충분히 식힌 후 먹기 좋게 썰어주세요. 달걀말이완성
",https://recipe1.ezmember.co.kr/cache/recipe/2018/12/26/8b13b395192783a8d42abe901ff549f31.jpg
돼지등갈비폭립,pork,2인분,2시간 이상,"돼지 등갈비 800g', '통마늘 5톨', '대파 흰 부분 1대', '소주 5스푼', '물 5컵', '통후추 0.5스푼', '케첩 10스푼', '간장 3스푼', '꿀 3스푼', '다진 마늘 2스푼', '청주 1스푼', '핫 소스 2스푼', '생강가루 2스푼'","돼지고기 등갈비는 찬물에 2~3시간 담가 핏물을 빼주세요. 중간중간 두세 번 물을 갈아주세요.
, 
핏물 뺀 등갈비는 양념이 잘 배도록 중간중간 칼집을 내주세요.
, 
냄비에 고기 삶을 재료를 한데 넣고 물이 팔팔 끓어오르면 핏물 뺀 등갈비를 넣고 20~30분간 푹 삶아주세요. 처음부터 등갈비를 넣고 삶으면 고기 육즙이 빠져나가니 모든 재료를 넣고 물이 팔팔 끓을 때 고기를 넣어 주세요.
, 
고기를 삶으면서 다른 팬에 소스를 만들어 주세요.
, 
바비큐 폭립 소스 재료인 시판용 바비큐 소스 10, 케첩 3, 꿀 2, 간장 3, 핫 소스 2, 다진 마늘 1, 청주 2, 생강가루 0.3을 한데 넣고 걸쭉하게 소스를 만들어주세요.
, 
삶은 고기를 건져 미리 만들어 둔 소스에 담가 1시간 정도 재워 둡니다. 이렇게 재워두면 고기에 간이 배어 맛이 좋답니다. 미리 소스에 재워두었다 손님 오시기 전 꺼내 오븐에 구워 드심 좋아요.
, 
1시간 정도 재워둔 등갈비를 오븐 팬에 올리고 소스를 한 번 더 덧발라주고 오븐 210도에 미리 예열하고 10~15분 정도 구워주세요. * 집에 오븐이 없을 경우 코팅 팬에 물을 조금 두르고 뚜껑을 닫고 양념이 고루 배도록 조려주심 된답니다.오븐
, 
연말 홈 파티 음식 돼지 등갈비 바비큐폭립 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2018/12/15/ab3fbc8cb31ca3cccdff6fcca3ab126f1.jpg
